Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Done (Barometer: VEI_DZ656_BAR | Serial number: DZ656 | Sample Interval: 15 Minute)
DATE       : 07/04/2023
TIME       : 19:00:59
FILENAME   : C:\Repos\CSV\VEI_EA310_DYO_230407190059_EA310.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =..00-EA310  219.
  Instrument number       =          UTC+0     
                          =0
  Location                =VEI_EA310_DYO
  Sample period           =M15
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =WATER HEAD (WC)
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-EA310  219.
  Instrument number       =          UTC+0     
  Location                =VEI_EA310_DYO
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:17 21/02/23
  End date / time         =00:45:17 07/04/23
[Channel 1 from data header]
  Identification          =WATER HEAD (WC)
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Water head[cm],Temperature[°C]
2023/02/22 22:15:00,52.158,8.673
2023/02/22 22:30:00,51.650,8.673
2023/02/22 22:45:00,51.967,8.667
2023/02/22 23:00:00,52.208,8.673
2023/02/22 23:15:00,52.500,8.667
2023/02/22 23:30:00,52.050,8.667
2023/02/22 23:45:00,51.783,8.660
2023/02/23 00:00:00,52.000,8.667
2023/02/23 00:15:00,51.658,8.660
2023/02/23 00:30:00,52.208,8.673
2023/02/23 00:45:00,52.092,8.660
2023/02/23 01:00:00,51.600,8.667
2023/02/23 01:15:00,52.183,8.667
2023/02/23 01:30:00,52.058,8.667
2023/02/23 01:45:00,52.100,8.667
2023/02/23 02:00:00,52.142,8.667
2023/02/23 02:15:00,51.908,8.660
2023/02/23 02:30:00,51.692,8.667
2023/02/23 02:45:00,52.058,8.660
2023/02/23 03:00:00,51.950,8.667
2023/02/23 03:15:00,51.733,8.650
2023/02/23 03:30:00,51.542,8.667
2023/02/23 03:45:00,51.558,8.650
2023/02/23 04:00:00,51.742,8.667
2023/02/23 04:15:00,51.642,8.660
2023/02/23 04:30:00,51.975,8.643
2023/02/23 04:45:00,51.367,8.660
2023/02/23 05:00:00,51.750,8.667
2023/02/23 05:15:00,52.375,8.660
2023/02/23 05:30:00,52.108,8.650
2023/02/23 05:45:00,51.675,8.660
2023/02/23 06:00:00,51.767,8.650
2023/02/23 06:15:00,52.192,8.650
2023/02/23 06:30:00,51.458,8.643
2023/02/23 06:45:00,52.017,8.643
2023/02/23 07:00:00,51.667,8.643
2023/02/23 07:15:00,51.617,8.643
2023/02/23 07:30:00,51.508,8.643
2023/02/23 07:45:00,51.192,8.650
2023/02/23 08:00:00,51.183,8.650
2023/02/23 08:15:00,50.983,8.643
2023/02/23 08:30:00,52.292,8.643
2023/02/23 08:45:00,51.292,8.637
2023/02/23 09:00:00,51.408,8.627
2023/02/23 09:15:00,51.633,8.627
2023/02/23 09:30:00,51.475,8.637
2023/02/23 09:45:00,51.275,8.627
2023/02/23 10:00:00,51.642,8.637
2023/02/23 10:15:00,50.575,8.613
2023/02/23 10:30:00,50.950,8.620
2023/02/23 10:45:00,50.883,8.613
2023/02/23 11:00:00,51.342,8.613
2023/02/23 11:15:00,51.542,8.613
2023/02/23 11:30:00,50.883,8.613
2023/02/23 11:45:00,50.708,8.613
2023/02/23 12:00:00,50.758,8.603
2023/02/23 12:15:00,50.950,8.603
2023/02/23 12:30:00,50.583,8.613
2023/02/23 12:45:00,50.583,8.597
2023/02/23 13:00:00,50.642,8.597
2023/02/23 13:15:00,50.575,8.597
2023/02/23 13:30:00,51.233,8.590
2023/02/23 13:45:00,50.417,8.597
2023/02/23 14:00:00,50.825,8.613
2023/02/23 14:15:00,50.992,8.590
2023/02/23 14:30:00,50.867,8.580
2023/02/23 14:45:00,50.725,8.590
2023/02/23 15:00:00,50.708,8.590
2023/02/23 15:15:00,50.817,8.580
2023/02/23 15:30:00,50.525,8.580
2023/02/23 15:45:00,50.325,8.580
2023/02/23 16:00:00,50.425,8.580
2023/02/23 16:15:00,50.108,8.580
2023/02/23 16:30:00,50.058,8.590
2023/02/23 16:45:00,50.600,8.580
2023/02/23 17:00:00,50.325,8.573
2023/02/23 17:15:00,50.817,8.573
2023/02/23 17:30:00,51.392,8.557
2023/02/23 17:45:00,50.792,8.557
2023/02/23 18:00:00,50.875,8.573
2023/02/23 18:15:00,50.517,8.580
2023/02/23 18:30:00,50.558,8.573
2023/02/23 18:45:00,50.475,8.557
2023/02/23 19:00:00,50.150,8.567
2023/02/23 19:15:00,50.775,8.567
2023/02/23 19:30:00,50.067,8.557
2023/02/23 19:45:00,50.242,8.573
2023/02/23 20:00:00,50.642,8.567
2023/02/23 20:15:00,50.675,8.550
2023/02/23 20:30:00,50.892,8.557
2023/02/23 20:45:00,50.650,8.557
2023/02/23 21:00:00,50.150,8.567
2023/02/23 21:15:00,50.542,8.550
2023/02/23 21:30:00,50.950,8.557
2023/02/23 21:45:00,50.058,8.550
2023/02/23 22:00:00,50.692,8.557
2023/02/23 22:15:00,50.575,8.550
